,Dim1,Dim2
SRS013521,7.971851,14.875363
SRS013533,24.61145,12.865235
SRS013542,16.62359,3.7087488
SRS013637,14.079332,1.085438
SRS013687,3.4921076,16.520319
SRS013705,35.142006,18.532513
SRS013711,31.67019,14.047951
SRS013723,28.266354,15.246975
SRS013800,7.8078103,13.530948
SRS013818,37.80585,19.168777
SRS013825,30.654463,13.136247
SRS013836,24.001509,12.164324
SRS013876,19.044584,-1.1707869
SRS013879,36.325012,21.120224
SRS013881,26.220282,11.456019
SRS013942,30.128265,12.9805155
SRS013945,30.673964,12.504704
SRS013946,27.588652,13.724502
SRS013947,34.64848,18.665688
SRS013948,33.758907,17.331224
SRS013949,33.320095,15.742192
SRS013950,23.963276,12.835189
SRS013951,-1.4478697,17.354887
SRS013956,14.76138,1.7749454
SRS014107,24.647076,9.854094
SRS014124,36.08754,17.741547
SRS014126,22.303219,6.974899
SRS014235,0.019770809,17.929708
SRS014271,36.697945,20.059282
SRS014287,1.398003,18.043276
SRS014313,4.493947,14.684167
SRS014343,18.405588,5.7244105
SRS014459,0.57005304,16.428068
SRS014464,14.379511,1.8235265
SRS014465,14.45242,1.3810501
SRS014466,16.055128,1.7276556
SRS014468,27.192078,11.410128
SRS014470,34.830692,18.51417
SRS014472,23.025194,9.255663
SRS014473,32.713947,14.763677
SRS014474,23.752865,11.35109
SRS014475,21.483896,8.22588
SRS014476,24.577206,12.1658535
SRS014477,21.90236,10.384942
SRS014494,20.850163,3.046568
SRS014573,37.36501,18.200855
SRS014575,26.998432,11.281077
SRS014578,27.18583,12.986206
