,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
doyle_bt2,-9.200441,-9.564025,4.7158623,3.2130826,-2.8129697,-3.6582696,-0.007414245,-2.9896176,1.684465,0.3230009,0.45597523,-1.5162864,0.8595947,0.56372577,1.7309757,1.0164785,-1.177004,1.5454654,-1.6620169,1.0877839,1.3701669,1.4128236,-0.03855638,1.1667569,-3.688448,-0.22220509,1.5486072,0.83116364,0.45661327,1.6423367,1.8083705,2.3266263,0.28910384,-0.9320307,0.528177,-0.7531206,1.8365623,-1.2976071,1.0983814,-0.397764,0.5378011,-0.56910557,-1.1807665,-0.38106877,0.12004526,0.13609394,0.7442301,-0.17972466,-1.0894407,0.07642141
doyle_bt2,4.2006555,-4.2521577,3.8412228,5.819409,-4.5443506,3.1443162,-7.116421,-1.1049784,-10.572306,8.073811,-3.5207334,1.3040473,4.333275,3.2451966,-2.9437373,0.23843822,1.0364213,3.6985555,-5.7532344,-0.97060436,1.084379,-0.47713307,1.1051663,2.7719207,-2.3453345,-2.3601592,0.1664156,0.04517597,-4.1932554,3.0875974,-4.5308757,2.728702,0.6633372,2.9720316,-1.6140984,-0.60203594,-3.9124942,1.9151536,-3.7861376,5.179854,1.9000102,0.25353652,3.121375,1.2867558,-0.237306,1.7274449,0.8299841,3.3764546,-2.7074194,0.30089128
doyle_bt2,-11.800489,-14.899286,7.210517,6.546725,-0.42549896,-5.265256,-5.1795835,1.5866188,2.3254998,-1.7160379,1.3557822,1.4906137,-0.67982733,0.7361591,5.5099044,0.93012637,-2.150189,3.100993,0.4200082,0.8676115,-0.14249235,0.50574744,2.8133035,0.79423124,3.2426343,-0.97570235,2.1997244,-1.4548745,-3.5262175,4.1011367,-1.2821347,5.7771626,-0.58636904,-3.5949388,-1.9465361,-1.4228927,-2.0485463,-0.22074671,0.692452,-0.35505357,-0.6089439,-0.42560133,1.7693398,0.38191286,0.31866306,0.9421692,0.91463554,2.0510573,1.5186138,0.5501009
doyle_bt2,-14.7885685,-15.875819,7.9055305,8.131698,0.7199682,-6.198065,-5.710379,4.670487,5.2293286,-3.8358774,2.7520397,-0.1278652,-0.645107,2.3980525,1.8043343,-1.1643783,-1.4696904,4.2163,1.1627927,0.95639926,-1.2129668,1.3338027,2.0953336,-2.2816017,1.6477648,-0.5955044,3.4408019,-1.5165449,-1.8825994,3.713039,0.32289907,7.53057,-2.0649924,-4.3385468,-2.1100464,-1.3852179,-1.0559133,-0.93885505,-0.03765738,-1.4306816,-0.2333538,-0.18578215,-0.3443584,-0.8308983,0.016623242,1.1681385,0.17319387,1.2573907,1.2034135,1.2807757
doyle_bt2,-9.352782,-11.889336,6.974221,6.095657,-6.0218444,-3.7265797,-1.82693,2.2209883,0.15331717,0.27880841,-0.23397905,1.6666119,-0.42553395,1.1409886,4.622048,0.58265126,-3.558807,4.1590557,-3.2834842,-0.955301,1.04464,0.58944917,-0.034355517,0.3483396,-0.5982394,-1.4537085,2.5744517,1.344748,-3.418287,0.052255385,-2.0002546,2.894142,0.53047425,-2.2803464,-3.8267415,0.41994172,-1.9341992,0.9113519,-1.5280638,1.1098121,0.081777886,0.71077526,0.19755553,-0.43056136,-1.789996,0.8064392,-0.5990696,0.69811606,-0.036553092,2.6062443
doyle_bt2,4.3314342,-5.5358305,5.789167,5.358412,-3.7205951,1.512158,-9.663033,2.2063987,-8.628462,5.3307924,-7.2617526,2.958817,5.003066,-1.2193894,3.202905,0.77332354,-0.43129432,0.45409194,-4.7845964,-0.74738556,-2.133198,0.010286792,-2.4676514,1.1814895,-0.16401987,-3.407267,3.1842675,-1.607619,-2.4085586,5.1231446,-0.8776844,2.1084144,0.13145107,2.1761034,-2.4941978,1.1637261,-2.207764,7.9899964,-2.0795078,4.129222,-0.7960304,-3.7235153,4.0366774,-0.66778773,4.0413766,1.2205964,0.9805456,0.41672713,2.1517093,-1.2413174
doyle_bt2,-13.317896,-9.590748,4.869684,6.851354,3.2030232,-4.9880757,-1.9632801,0.40578875,3.076439,2.9887607,6.848634,2.0146594,-4.830288,3.242003,2.090107,3.7435036,-4.9822917,-0.48745587,2.6532254,2.1114094,-0.4699128,-2.3216107,2.37865,0.96292484,7.9090977,-2.0190887,-0.4339449,-3.1072006,-3.4104383,3.4591246,-1.5974288,2.5047307,0.19215162,-1.4912046,-3.8191624,-0.1747263,-5.118914,-1.9391124,3.5241299,-2.3906643,0.3085422,-0.58620065,-2.017437,-1.061742,1.4056666,-2.1368258,-0.8758025,-0.6024864,-1.650711,1.1802901
doyle_bt2,1.9049556,-8.48912,4.937217,2.1480126,-0.7057771,1.9097637,-0.80612403,-2.581287,-6.6222205,0.5008623,2.8098352,-1.2479442,9.099204,1.6709495,-3.504657,0.29967606,5.7783113,-0.59886676,1.1001288,0.5106374,1.196896,-0.56034,-0.13684112,2.5793982,-2.4819264,-1.0862951,-1.0992488,2.0516884,0.41204065,-1.5450646,2.813627,-0.13840762,5.290959,0.39188868,-2.981016,-2.9948318,-4.2024407,1.626786,1.7647169,-2.1454337,2.042716,2.0258076,0.13720976,-0.6844279,0.004440942,-1.8568603,-1.0821009,2.4210339,-3.440302,2.6136982
doyle_bt2,1.4755483,-6.861889,5.7867227,4.8476377,-7.4788465,3.613466,-3.150949,-1.1935472,-7.808406,2.0093534,-3.638635,5.0262947,3.4776208,-2.8073852,5.2247844,0.9311566,1.21392,2.6304023,-3.938561,-1.2617954,-0.7786852,0.8321121,-2.0726395,1.8563052,-1.0693964,-0.44358516,-0.56358975,2.1852973,-3.6306562,3.4165585,-0.32788604,0.8524265,2.232477,-2.9579146,-5.3569236,1.7149932,-3.1286604,1.2714261,-3.9894688,4.6122794,-1.733223,-2.8428159,1.0477257,0.99883705,-0.81176627,2.4216077,-2.2068653,3.6030428,1.294721,3.0239425
doyle_bt2,7.169152,-1.0655776,5.5975466,0.74856293,-0.75399923,-4.8696837,2.4311173,9.496829,-2.4439945,4.376287,-5.1024327,-0.59135324,3.6160235,-1.7636455,1.0898615,-5.365199,-7.5943127,5.4654813,1.3263649,-1.3873136,-1.0036072,5.6545253,0.28086355,4.8982525,7.1836524,-3.7496672,0.906803,-3.7304442,-3.619663,1.1949617,-0.584805,3.164177,-5.517243,-0.43701568,-3.3248472,-1.4622308,-0.973449,0.81025296,1.4621862,0.49763235,-0.9359825,-1.1471436,4.9299498,6.0434065,2.5583966,-1.3487996,0.9064988,-4.284756,1.5298519,-1.4290273
doyle_bt2,-5.274311,-15.127476,9.010184,8.2341,0.73603237,-5.046196,-4.395419,-0.07232351,-2.8284006,-3.2278688,0.9474648,0.6470912,0.69740725,0.13518563,-0.42820212,2.6516187,-0.26792467,0.79298687,-2.5475683,4.498768,2.8722558,1.4206423,2.6002142,1.5320145,2.479168,-0.2026909,3.1843739,0.86384714,-3.1997843,5.3250284,0.1387954,5.239093,0.814281,-3.6090772,-0.7331737,-1.36178,-0.69948936,-3.2774842,3.9370532,-0.2541457,-1.1308357,-0.7129483,0.112214305,-1.0119662,-0.68490976,-0.4190774,-0.21922357,-0.23782177,-1.7022454,-1.8755198
doyle_bt2,-0.6713388,-12.586413,5.3411365,6.52156,3.0044491,-7.6273403,-5.7533,1.7906252,-4.6734023,7.2981462,-4.5335946,1.7103711,-0.3465101,2.8645592,4.3221283,-2.1344895,-3.005518,6.283663,3.7530103,-0.83432674,1.3824081,-4.202715,-0.22437973,0.27840224,3.8513296,0.34344077,0.5959289,-1.6039433,-3.912236,1.821108,0.99532527,2.8084571,-1.4577721,1.0217028,-0.9629036,-1.3588359,0.05489114,-2.678285,1.7009343,2.30466,-2.3885279,0.25234598,1.2631507,0.18657435,0.49727404,2.855641,2.4078074,-0.3371809,-2.8109066,-0.09570031
doyle_bt2,-11.578917,-14.763314,9.246676,8.32377,0.2960153,-6.4894524,-2.6431117,6.5889792,-0.73951644,-1.204896,1.3012083,3.0790408,-0.5787747,1.0078641,4.2517357,0.38011217,-1.9587492,2.1560564,-1.0508746,-2.499536,-0.8816169,-0.2711078,1.5663217,2.6543128,2.262498,-0.010472554,-1.8556609,-0.5819301,0.4130411,-0.5149709,-0.16563073,-3.191882,1.6192796,1.9864068,-1.0016018,1.4575593,-3.1416535,2.5816152,2.0880783,-0.49969167,0.36899853,0.17534448,1.777346,2.1245606,1.2590425,-0.72875464,0.88933384,-1.1029873,0.2012538,0.27720514
doyle_bt2,-6.9027433,-11.108482,6.320977,8.42226,0.77603453,0.13798837,0.8737128,3.213533,-3.2811046,2.0609534,4.4430065,-3.7216816,-2.316724,2.302956,-1.4579005,3.367791,-1.0264693,2.3332596,0.19777928,-0.6671142,0.9861286,-3.466199,0.5826491,-0.3102402,1.3557667,-0.53209776,-0.20617369,0.905824,-2.332995,-3.128118,-3.1027448,-1.2218467,-1.4047666,1.3369566,0.41752452,2.6279922,1.1806269,0.40974477,0.469513,1.5498135,1.7074592,-1.3765444,-0.43165222,-3.277985,-0.88629466,1.0850093,-3.312165,1.9009185,3.7085075,-1.041886
doyle_bt2,-10.37653,-8.087858,3.4782758,-0.090105005,-4.9970384,-0.616531,1.929182,-3.4538393,3.8944876,0.78167266,-2.6235538,-2.0204523,-3.2755036,-1.9569997,-0.72650135,0.49585256,-3.5036013,-0.11522551,-0.052961465,-0.17983587,1.596506,-0.47362876,-1.2700431,1.2238059,-1.6185108,-1.3539647,0.7996022,-0.3239048,-0.8639275,-0.7534279,-1.0941184,0.6547385,2.341547,0.071108274,-4.002181,4.5403605,-5.2921576,1.9942015,1.7100067,1.9084276,-1.0836444,2.4115634,3.3047996,2.71605,-2.607772,-2.0902324,0.076942526,1.97415,-1.654172,1.337637
doyle_bt2,-11.907986,-14.1066475,10.268394,11.455011,-2.1767504,-2.985136,-4.2500057,7.5500193,0.57874024,-0.35076946,-0.01149475,3.6277401,-6.006615,-1.5298824,1.5370721,0.105394244,-0.74064094,2.491377,-1.6062603,-2.3568811,0.3311914,-0.13547121,-1.2019709,2.9492302,-1.2477112,0.9896246,-0.37021264,2.7938833,-0.9918354,-1.9939057,-0.86144966,-5.645355,0.029905668,1.7447023,-0.24825998,3.2209432,-7.8467326,4.452453,2.135654,-1.9257035,-0.8497398,1.6840544,6.3390217,2.5960155,1.2509288,-2.652992,1.3297341,2.0276916,0.32366785,2.0441024
doyle_bt2,-9.615567,-9.93902,1.8740779,-3.0722358,-0.7827196,-0.52597994,0.6328006,-4.1501217,1.2242206,1.405518,1.0889605,-2.049729,1.0283655,-0.49032193,-0.6899594,-0.06515781,-1.089485,-0.9158887,0.26302978,0.28661934,0.0744621,-1.448398,0.088148065,0.068783306,-0.21609755,-0.15864749,-0.7866282,0.30455402,-1.531078,-2.0452127,-2.3377514,-1.051276,0.28013796,0.6502742,-1.0822697,1.286534,-2.4960551,1.8352387,-2.1490378,1.7592331,-0.45354268,0.6902449,1.458664,0.83779776,-1.9981316,0.5502659,-0.57723343,0.47725934,1.7820042,0.45977914
doyle_bt2,-8.78911,-5.773632,5.0332317,2.174071,-4.15776,-1.9813142,2.5753582,-3.6730587,-0.9171581,3.4996564,6.094396,-4.7819905,-4.265734,1.7910012,-2.3459265,2.9214149,-4.7158923,-1.0074165,0.9868959,2.6579256,1.6031241,-0.98233455,-0.5578996,-1.7814317,2.5057757,1.7528292,-0.5833972,1.1741071,-2.0687792,-6.16108,-2.77437,-1.5649341,1.7624711,1.78114,-1.5393537,3.5726216,0.18554164,0.1703855,1.2870448,-0.8390712,0.73541105,1.6582336,0.03790186,-0.63166046,-2.187038,-2.8776386,-1.3036542,2.2719712,-1.5089643,0.81310755
doyle_bt2,-0.43271083,-8.604398,4.0266485,0.8513932,-7.8164988,2.5823052,-0.99664265,-5.068834,-1.3906467,-1.1233885,-4.7872276,0.73286843,6.5246444,-0.22723457,3.5379426,-0.23526955,2.5240374,2.5692968,-1.0971154,1.7345589,0.8205258,3.8431275,-2.3893154,2.8499973,-5.597936,-2.2056615,1.444987,-0.3641778,0.051670518,-0.6434318,3.640692,4.6078653,3.183831,-0.048209853,-1.5391195,-3.2015355,-0.5515308,-0.7393904,-0.5010415,-4.738554,1.7388204,3.2117798,1.0162078,2.7916899,0.8520486,-0.37881336,-0.8010213,2.2323942,-2.1429133,-0.22205573
doyle_bt2,-1.081133,-6.711467,5.0324874,3.1380908,-14.106119,4.6554747,-1.3052349,-2.665972,-1.061259,-5.0898805,0.24927045,0.9644373,4.1753316,-2.0928621,2.8746967,0.55622494,1.1978521,3.6510282,-4.0062513,-3.2873154,0.74551237,2.7942586,0.4345084,-0.21730496,-6.8126307,-2.2344584,2.621902,1.8883653,-1.6851008,-3.013974,-1.7696917,5.674273,1.9612287,-2.6226149,-4.0204954,-2.2844622,-1.8867881,3.89996,-3.2509592,-1.8221662,2.3706028,6.1917734,4.590869,5.0598803,0.47740385,-0.5886547,3.2158225,4.027007,2.334167,2.1296346
doyle_bt2,-4.553889,-8.499361,5.77906,8.250482,-7.898486,-0.31435177,-6.778766,-2.910923,-2.636058,0.26688313,-0.66807145,2.6840856,2.4083805,0.8303441,5.635151,2.541421,0.88720804,2.647455,-3.0014224,1.7656314,0.35832366,3.2668445,3.7245054,2.2614717,-3.9634457,-2.1559618,2.562737,0.79884845,0.09932436,2.319218,2.0156586,5.679903,-1.2935579,-5.609683,-0.88215256,-1.2755922,2.8747516,2.580019,0.8020093,0.3132877,-0.44474292,2.1373868,2.5408676,3.2536726,1.2231995,-1.6294425,4.589398,3.9171474,1.1786919,2.05591
doyle_bt2,-7.9812813,-7.039926,8.9868555,9.445948,-3.1393645,-8.334891,2.0593028,5.0263753,-4.1824245,-2.2438543,-2.7633932,1.0729486,3.4921381,-0.6373734,2.5814989,-2.1990976,0.32665473,1.6728408,-4.2699146,-3.235647,0.3889291,6.4312043,0.4726417,6.5980687,-4.246477,0.100312755,-2.4480438,-0.8543905,3.9811058,1.7814965,6.216506,-4.27403,4.158507,0.5896893,-1.277987,-0.83770865,0.58652616,-0.13962638,3.9811237,-1.6035935,0.81635165,-0.7870228,-0.5484587,-0.47071466,2.2921944,-3.2231693,0.35029653,-1.2762328,-3.1238577,-0.68342865
doyle_bt2,-13.273221,-15.184714,7.736243,7.492715,-2.141389,-6.4670515,-2.6244946,5.212652,2.8383422,-0.7568894,2.6937892,1.5286957,1.6769774,4.0350957,6.7926717,0.27314016,-3.1476648,5.6040497,-2.752576,-0.5823664,0.9870193,1.8113056,2.9943314,-0.15690549,0.5421289,-2.2714553,3.5168352,-0.15626606,-5.67645,3.0957725,-1.5716653,8.525359,-0.25116995,-5.6500573,-5.7189326,-0.46034047,-4.456269,0.892695,-2.766853,1.4342948,-0.54252785,0.14946389,1.6242473,-0.9246419,-2.721259,1.5701383,-0.49908847,1.1274992,3.436298,2.005052
doyle_bt2,-12.4625225,-14.826729,9.500016,10.10958,-0.6693721,-5.998927,-3.8620677,6.4896073,0.47361255,-1.578931,0.38866216,1.5386381,0.2507325,-0.016012395,3.8021696,0.14019696,-1.2021196,1.6168487,-1.9299439,-2.067246,-0.41893715,2.2423983,1.2342733,3.5218334,-1.7617644,1.5077741,-2.2923672,2.0344489,3.2035282,-1.4417716,1.1056513,-4.189037,2.9949598,2.469498,1.3905232,-1.0041524,-1.1722095,2.9402976,2.9390273,-0.9116776,1.4339409,0.35045853,2.0109243,0.69764495,1.2265086,-1.6865721,0.9248222,0.5452994,-1.4095144,0.70784014
doyle_bt2,-12.944102,-13.83171,9.382003,11.831373,-2.423554,-5.5432405,-4.0683985,6.9369206,2.8250067,-0.6360294,3.02509,0.09959276,0.55201864,2.9418604,1.667767,0.6105597,0.45858917,2.1320267,-1.8452218,-0.4579228,-0.51043993,2.9716487,0.22892538,-0.66782504,-3.5848155,1.5780697,-0.33139306,3.5561776,4.4288673,-2.778448,2.623325,-1.2368158,0.5771486,1.5737619,2.1047032,-0.7269175,3.568602,1.0781033,1.0860478,-2.2470002,2.2914214,0.6146156,-1.4357326,-0.9959583,2.092175,-0.81927246,1.219656,-0.63684183,-0.97898597,1.4558731
doyle_bt2,-9.470724,-15.17749,3.6081316,4.8505087,2.531734,-3.5122187,-5.0565467,2.74629,-4.9228587,-3.4889376,2.6417103,-0.92305124,9.023808,2.519632,2.766224,0.03557842,5.5618443,2.7044282,-3.2285268,3.184307,0.5422439,3.0096927,2.2787585,1.2406272,-1.7944653,-1.6495059,1.2972254,1.2042751,-0.61794484,4.4625525,-1.6233408,4.0051208,0.014031477,0.01930999,2.1106472,-2.7044003,2.2932034,-2.16436,-0.4267911,1.0513061,1.2159698,-2.7582376,-4.112367,-0.21817778,0.02516119,-0.35593563,-2.342428,-3.1851382,-2.877565,-1.7349175
doyle_bt2,-10.127966,-15.170346,9.893827,9.0590925,-1.6020985,-3.4193733,-6.052986,4.61551,1.3074261,-6.92871,-4.949033,0.05628009,3.374069,-0.3598717,-0.42881808,-3.6359873,4.1177554,1.8359462,-4.3356853,0.6588215,-0.33185798,1.7961192,-0.5324692,-1.1244216,-0.36797196,1.1878315,2.278855,-3.4189591,-1.6325669,4.7205763,1.1135917,-0.12257616,1.4301478,0.94100386,1.5206543,-1.4280165,1.4432757,-2.0149093,2.5240457,0.21462998,-0.19356358,-2.8087227,-3.5561,-1.6588435,0.6536212,-1.3428876,-1.9725552,-1.5290724,-4.1086383,-2.137633
doyle_bt2,-8.642859,-16.859673,9.421107,6.8587275,-1.4413214,-3.5829563,-4.468607,4.339777,0.41283092,-5.430802,-5.282709,1.4999145,1.6654675,-2.3740087,1.9215994,-2.764373,2.2865467,0.81580293,-1.5354508,-0.595931,-2.4040678,2.720827,-3.0432537,-0.23168828,-1.4143275,1.3934858,-0.54911226,0.15172288,2.3410022,-1.2255465,1.2718904,-4.232222,2.1737187,2.1391876,2.5515704,-1.7328386,1.3645898,1.6123649,-2.1697288,-0.92200094,0.15302181,-0.88861287,-0.68092954,0.4953686,0.91893303,-0.89119095,0.6277713,-1.9973717,-3.0416129,-0.42344683
doyle_bt2,-7.2804933,-9.138669,8.015904,11.186184,-1.0469062,-3.9524174,2.1969507,-3.5906096,4.2232127,1.4128639,0.58956015,-6.1237617,-3.546724,-1.3248837,0.08438908,0.37978348,0.9038771,-1.5548334,1.8989098,0.068816185,0.2913828,-2.739683,-0.41991675,-3.589624,-2.7099402,1.3657215,-1.678069,0.5325644,2.8971992,-0.05109933,1.9310038,-4.7139554,-2.258759,3.1741533,-0.3487331,-3.3812602,4.801048,-2.946185,2.8646674,-2.200173,-0.46868253,-0.37739822,-4.9630823,-1.437717,4.220631,-1.3892065,-0.05057068,-1.4885645,-3.8144794,-3.1046252
doyle_bt2,-6.515528,-11.39963,8.29725,1.8370353,-3.0477579,-6.503747,-2.946561,-4.732337,2.434459,-4.5894327,-3.952847,-1.122301,2.0365987,-5.282608,0.52322006,-3.6224124,0.6137653,1.0279624,5.2873955,1.2079802,-1.9419005,0.5641813,-3.9143615,-1.967849,4.7146916,0.8063448,0.41692114,-5.3333983,-0.80507815,1.6304939,-0.8093084,0.3820462,1.5108849,0.9518199,0.7086254,-0.37548724,-0.2727106,-1.7285521,0.6095287,-0.76635224,-1.2354132,-2.0082314,-2.3645434,1.7088252,0.24419986,-0.87275773,-0.8429995,-0.6915925,-3.8143063,-0.29252183
doyle_bt2,-7.5582685,-6.7068563,4.448691,5.4884725,-2.9558299,0.83281285,-0.6409638,-1.9181833,-0.50645244,1.819917,-0.6999031,0.3479466,1.529726,0.7103729,-0.48781353,-0.0016307053,0.3120738,0.29843357,-5.0295835,1.6000314,-1.4988016,2.402302,-1.1674045,-0.66917896,-6.006861,-0.34999725,1.55749,3.4685442,2.764735,-2.8191664,1.9686588,-4.081121,0.15166405,1.3442371,-1.178038,1.3705624,2.8009238,-2.58613,-6.2142773,3.3891194,-2.1195507,-2.8247492,-2.5767777,-0.20287499,-2.1121721,3.6996648,1.0234858,0.3162573,-0.60370517,-0.2666258
doyle_bt2,-13.061191,-14.919873,9.914571,9.245999,3.5698967,-8.331185,-2.343861,7.054501,1.4217297,-3.763766,-0.27344066,1.6315125,-1.9389255,-1.1133945,0.65058845,-1.2730831,-0.76630723,-0.7796658,1.6250545,-0.8981985,-1.359023,0.9618088,-1.886673,2.9249163,1.7049788,1.9603887,-2.8575134,-1.6239963,5.796306,0.9672767,5.064965,-6.8371754,2.5951674,2.8848376,2.762657,-1.8969053,-0.3194003,-0.31164658,6.3554254,-1.600906,-0.3489792,-2.406921,-1.543977,0.006121185,2.871216,-3.3300593,-0.9873918,-1.9724108,-3.5143385,0.762595
doyle_bt2,-12.657645,-13.207266,7.530179,4.386339,-4.2687583,-2.103803,-2.5269449,3.1438546,3.6925716,-5.434031,-4.4755816,-1.4448885,-1.5944513,-1.6813064,0.6641315,-2.1137233,-1.3325522,3.2475495,1.1721066,0.20275176,-0.737494,-0.8277439,-1.8137412,-2.0336738,0.4599429,-1.6729771,4.2285547,-2.5510354,-5.346388,1.8103501,-2.9393935,5.102681,0.03888992,-3.534282,-4.21526,-0.35012007,-3.9925876,-0.24269013,-2.898882,2.1631038,-1.8767674,-0.6196595,-1.1998382,-0.21582778,-2.5318813,0.07866605,-1.8841401,-1.0042704,1.2830188,-0.7732165
doyle_bt2,-8.662176,-14.417821,7.935008,7.2908387,-3.3885367,-3.5481842,-4.0061545,2.9553666,-2.0451398,-2.3715138,-3.6447277,3.195872,2.9470448,-1.0174309,5.7198386,-0.74282134,-0.13030589,1.5878638,-4.998104,-1.2168468,0.17558531,2.4711115,0.17968288,2.5563855,-2.8754523,0.10144792,-0.46156597,2.1755505,1.5032727,-0.4446607,0.14693937,-2.3612342,2.4883227,0.7372281,-0.12544776,1.2444317,-2.271216,3.3088944,-0.1387988,0.7397851,-0.6099938,0.8582999,2.4241884,1.4755604,-0.7064914,-0.3910779,0.3917633,-0.26772928,-0.5864116,-0.2755285
doyle_bt2,-9.110877,-7.0119176,6.512523,8.572376,-3.6336784,-6.388432,0.33305353,-5.3719277,4.515706,3.098148,2.7729974,-3.3352406,-0.44736558,-0.104898766,-1.1691841,1.9748347,-1.2868717,0.6519795,0.93307304,2.0214164,0.15068816,-0.7880614,-1.2344033,0.7281281,-0.41097265,-0.9010999,0.2750275,-0.36905214,-1.0411007,0.28159657,-0.8180546,1.4548149,-1.2059124,1.8146099,1.1128148,0.6876872,1.9129828,-2.3660607,-1.7811729,-0.0418707,0.27982727,0.43159384,-0.7970968,-0.37534463,-1.6147215,0.0641005,-0.3058413,-0.91180295,-1.120126,-0.9570997
doyle_bt2,-6.1657586,-8.286634,5.418812,8.305653,-1.8926866,-5.3750296,-1.183125,-3.0896416,-1.5646999,-1.0901659,-1.9658281,0.9529853,1.8752866,-1.7878524,4.513561,1.6154464,-1.0815154,2.409296,-0.7593661,2.2062008,2.3040035,2.364124,-0.2783522,5.496327,-0.34183735,-2.3787565,1.6309736,-3.194237,-1.9925665,9.145538,1.6959927,5.37834,1.4475584,-1.6254928,0.4435852,-3.184011,-0.35540012,-5.9600635,5.4872565,-0.14652228,-0.1632684,-3.2741864,-2.6312535,0.26865807,2.0140522,-2.6303186,-0.6966307,-2.4600606,-5.748467,-2.4172895
doyle_bt2,-9.883971,-6.885492,7.441364,11.921839,-8.330971,-5.007963,1.3003464,-0.64116,2.112908,3.5408661,2.231328,-0.812907,-6.381253,1.099692,0.98838055,4.3780136,-6.798934,2.4693465,-3.4770682,0.87025434,3.4058142,-1.6691085,0.71268934,2.6419578,-1.3533604,-0.7197544,3.449543,1.8354523,-3.4915714,1.7840658,-1.0628859,4.4308534,-1.1144395,-0.14978819,-1.4025844,-0.8837655,2.4651544,-4.5721045,-0.91366845,-1.2228804,0.25307405,0.5444481,-0.31912985,-1.0127594,-0.24671444,0.47633797,0.7462547,-0.7080508,0.29994312,-0.31618246
doyle_bt2,-8.331119,-13.770595,5.3375807,0.38963383,-1.908867,-3.9351013,-2.8007345,-1.0633888,1.5139015,-4.838113,-4.0402784,-0.24741916,3.3005865,-2.432353,1.8577126,-2.428578,1.9091995,2.5993497,0.7290734,0.020159036,-0.37918836,2.2997332,-1.764072,0.3996373,-2.486358,-0.2501309,1.3852341,-1.7319224,0.87408197,2.4579902,2.0772512,1.6626546,1.6301697,-1.6941386,0.07998295,-0.53550106,-0.76010126,1.0274359,0.94933724,0.05647182,-0.5489171,-0.7669824,-0.28900984,1.1713609,-0.08768012,0.89177155,0.4877307,0.4580208,-2.1283078,0.1971978
doyle_bt2,-9.415561,-12.029218,8.01314,4.7743587,-6.107037,-6.2808547,-2.1757917,-0.86346227,4.7339983,-4.528997,-5.019295,-1.5383596,-1.2991159,-3.1452887,0.19045073,-1.2940077,-1.3141797,3.3919995,1.7148821,0.91038775,0.651016,0.27230605,-2.6609662,-0.48127857,0.84628874,-1.7259502,4.463728,-2.7818213,-4.662192,4.1689277,-0.6226704,6.5157275,-0.10003575,-3.2968383,-2.8989818,-0.489932,-1.3316331,-2.4522283,-1.4269793,0.5453025,-1.9526085,-0.9181546,-0.7585947,0.8494989,-1.5700864,-0.009204658,-0.31916225,-0.9990821,-1.6667356,-0.53368247
doyle_bt2,-9.15623,-14.598195,7.1182775,4.950024,-1.2993306,-3.796507,-3.8304887,1.7880634,1.1104574,-5.148349,-5.236243,0.4386055,2.6574259,-2.778714,1.360783,-2.4037313,2.5853891,-0.17081794,-1.5783337,0.5245465,-1.3352368,2.9025958,-2.1038966,0.0954358,-2.4154918,1.1194012,-0.2590441,0.7440562,4.003418,0.345404,2.0167432,-3.021316,1.8930134,1.9939508,2.7961433,0.13335335,1.292525,0.94373953,0.6521417,-0.9187087,-0.5276328,-0.14630307,-1.2347486,0.18717508,1.0818195,-0.95018303,-0.19473822,-1.5478692,-2.580542,-1.4660223
doyle_bt2,-8.563587,-13.371727,6.014285,4.1082253,-3.8459806,-3.7812002,-2.9242992,0.56707114,-0.5662931,-2.1859174,-2.2607193,2.3005674,3.191032,-0.5624209,7.1672997,-0.95222664,-1.525459,3.3097162,-2.1973293,0.38344288,0.4833783,1.3796846,1.1686344,0.20713876,1.0791557,-2.3070948,3.0214841,-1.9691243,-5.361274,3.9901109,-3.040595,5.8571134,0.9260867,-4.5308194,-4.2038226,-0.7122266,-5.004513,-0.070649095,-1.2834933,2.407751,-1.4785606,-0.5356515,-0.14245857,0.09471761,-1.7946626,-0.38739598,-1.7969047,-0.8311292,0.5179177,-0.41646677
doyle_bt2,-7.3363013,-9.391345,4.077228,-1.0104153,-3.4935546,-3.011853,1.0983213,-6.1474657,1.2611132,-2.5737402,-4.69123,-1.7970867,-2.2680418,-3.8096957,-0.59981745,-1.0197669,-3.3564975,-1.5992156,0.40558168,1.5500729,0.80642617,1.3658844,-2.1998436,1.374103,-0.10958993,1.4602493,0.7499499,-2.0965433,1.5011015,2.751691,1.9471633,-0.3847296,0.9911046,1.007848,1.079079,0.0018214991,1.2172084,-3.1507838,3.9455326,-2.234613,-1.1175966,-1.1001997,-0.6238312,0.8780622,1.350961,-2.1771488,0.2704472,-0.8266628,-3.5914462,-1.6780114
