,Dim1,Dim2
SRS011239,-10.409089,-11.7331085
SRS011243,-11.173132,-21.06821
SRS011247,-11.936431,-19.535599
SRS011255,-15.664114,-19.547607
SRS011263,-10.804682,-16.605095
SRS011269,-12.30685,-16.042755
SRS011271,-9.891811,-12.023403
SRS011302,-10.277971,-11.926616
SRS011306,-11.389702,-21.72015
SRS011310,-12.904877,-19.082836
SRS011343,-15.586735,-19.768711
SRS011355,-11.927631,-15.82992
SRS011397,-13.163812,-16.560522
SRS011405,-10.580835,-12.192609
SRS011452,-10.792034,-12.834539
SRS011529,-10.347572,-11.9054165
SRS011584,-10.602779,-16.508608
SRS011586,-9.993181,-12.126426
SRS012273,-9.480318,-12.308778
SRS012279,-11.309102,-21.953896
SRS012281,-13.7699,-18.06336
SRS012285,-15.872397,-20.009457
SRS012291,-10.625153,-16.670221
SRS012294,-10.56988,-16.700464
SRS012663,-11.715532,-16.760834
SRS012902,-10.578899,-12.940509
SRS013155,-12.1017885,-16.622658
SRS013158,-10.10328,-12.787088
SRS013164,-10.880451,-21.376778
SRS013170,-16.006838,-20.397696
SRS013215,-10.633154,-12.88475
SRS013234,-12.63099,-21.377073
SRS013239,-13.160361,-19.089638
SRS013252,-15.337433,-19.882494
SRS013258,-13.051528,-16.540897
SRS013261,-13.209911,-16.453266
SRS013269,-10.582157,-16.60335
SRS013476,-10.573199,-11.953965
SRS013502,-12.248967,-21.230051
SRS013506,-12.940328,-18.911404
SRS013521,-10.388416,-11.652189
SRS013533,-16.104254,-20.245096
SRS013542,-12.090467,-16.746563
SRS013637,-10.864279,-16.466604
SRS013687,-9.746073,-12.294133
SRS013705,-11.97352,-22.160479
SRS013711,-12.330025,-19.86181
SRS013723,-16.092325,-20.471245
SRS013800,-10.796212,-11.917791
SRS013818,-12.325761,-21.521498
SRS013825,-12.179436,-19.65025
SRS013836,-14.999401,-19.839779
SRS013876,-12.846638,-16.274002
SRS013879,-10.860057,-21.395168
SRS013881,-12.7001,-19.025108
SRS013942,-12.09292,-19.333536
SRS013945,-12.933386,-18.922894
SRS013946,-12.605954,-19.32988
SRS013947,-11.008369,-21.191475
SRS013948,-11.066481,-21.39775
SRS013949,-15.656628,-19.140648
SRS013950,-15.355517,-19.599293
SRS013951,-9.643618,-12.024761
SRS013956,-10.904512,-16.597198
SRS014107,-14.154135,-19.02346
